f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,label
0.553079044117647,0.5693014705882353,0.7502450980392158,0.6424019607843138,0.5958180147058825,0.617999387254902,0.5805606617647059,0.536795343137255,0.4507506127450981,0.4583180147058824,0.575735294117647,0.3208946078431373,0.6129901960784314,0.6302389705882353,0.6926470588235294,0.6555759803921568,0.17310146556965356,0.23165102953488734,0.1848229368175287,0.2227366780288577,0.1929623522358482,0.23558039335150685,0.2822823525580884,0.30003629037427876,0.22735061081667512,0.21229972046599094,0.22177255603206752,0.18892121845300128,0.16417452659478593,0.16886180729642658,0.11471740347704522,0.112870358140568,0.32373047,0.49951687368060566,0.4642840305699215,0.32373047,0.32373047,1.0,1.0,1.0,O
0.46614583333333337,0.36053921568627445,0.48668811274509804,0.12573529411764706,0.7660386029411765,0.6017156862745097,0.6482077205882353,0.22660845588235295,0.4501378676470589,0.4772824754901961,0.37025122549019607,0.26297487745098036,0.36344975490196074,0.511734068627451,0.41441482843137256,0.1188265931372549,0.38410854838816716,0.2226098808980259,0.21342342280646318,0.1305737807021131,0.24176203145557593,0.1635582758299452,0.22867883845732942,0.14028842760761298,0.24908897631662047,0.24955639075266783,0.21799181500022202,0.11256169041352337,0.24431218801336466,0.22466841734914383,0.1873559439310431,0.10732099529261835,0.6291504,0.5744809854192934,0.5029952462153686,0.6291504,0.6291504,1.0,1.0,1.0,O
0.46824448529411766,0.5748161764705881,0.4395986519607843,0.4138327205882353,0.3759037990196078,0.5532169117647059,0.45833333333333337,0.44080882352941175,0.35309436274509803,0.5225030637254902,0.6891084558823529,0.6924938725490195,0.34201899509803924,0.38442095588235287,0.3502910539215686,0.5442555147058823,0.14921490496081735,0.16154665144112296,0.0647516171712133,0.08135032791981749,0.11200461553815381,0.1880118820695756,0.14527388986235654,0.1886952086095741,0.08920747422848156,0.19824575245568046,0.15046011638809534,0.13650312969844922,0.10377150641040586,0.12669193480557575,0.13753649550698224,0.12059201721556116,0.6369629,0.44174013014881564,0.48372820027453883,0.6369629,0.6369629,1.0,1.0,1.0,O
0.9669883578431373,0.9438572303921569,0.8428308823529412,0.9369944852941177,0.9649203431372549,0.7539675245098039,0.5785232843137255,0.7533547794117648,0.9458639705882353,0.7524662990196078,0.48002450980392153,0.7342677696078431,0.9366421568627452,0.8962316176470589,0.7810814950980394,0.8916666666666668,0.016960142059254772,0.12546754426901613,0.1764539816362456,0.06704310490699497,0.00866287005594618,0.20918015105336396,0.16784614715477827,0.19223190191856585,0.006793392460342781,0.15241772817123286,0.13658620150357967,0.1880012946406419,0.008622958667770717,0.06320850310975808,0.1433090330894968,0.05309866734357818,0.10253906,0.616406248532366,0.4885044631226084,0.10253906,0.10253906,0.484375,0.59375,1.0,O
0.9632506127450982,0.8423100490196078,0.5485600490196079,0.7107689950980391,0.8005208333333335,0.6026807598039216,0.5673253676470589,0.31790747549019605,0.3966299019607843,0.2533854166666667,0.2977328431372549,0.14817708333333332,0.2588388480392157,0.42254901960784313,0.4583026960784314,0.1536764705882353,0.07944419049231367,0.22227765498871732,0.17286146031202218,0.1968159377842097,0.2177860529799488,0.24599216457844003,0.23273898307043803,0.24892404361950884,0.18555668862152527,0.14891571029065734,0.16597543320872957,0.06674554859333724,0.08357196085504184,0.2210031500886277,0.19169103143225658,0.05213218585479829,0.5751953,0.5382732913674562,0.6290123617873462,0.5751953,0.5751953,1.0,1.0,1.0,O
0.4537990196078432,0.43379289215686273,0.38431372549019605,0.31758578431372547,0.33970588235294114,0.3458792892156863,0.2842218137254902,0.3021139705882353,0.27752757352941176,0.3751838235294117,0.310968137254902,0.38765318627450984,0.23288909313725492,0.27954963235294117,0.34005821078431375,0.4651807598039216,0.19297665357864643,0.17493450543912417,0.19700272345535574,0.16918972915035702,0.15595979393454618,0.1918892005622531,0.19658174669177447,0.13851435670915016,0.17139862066252945,0.24374977665138278,0.19557064111673522,0.15359423311977682,0.17246278113915753,0.18938073537757344,0.18448674210079793,0.1353208107400977,0.78027344,0.48741591036063336,0.49472974014557897,0.78027344,0.78027344,1.0,1.0,1.0,O
0.3662683823529412,0.342999387254902,0.5095128676470588,0.43017769607843137,0.31718749999999996,0.3960018382352941,0.534405637254902,0.5801011029411764,0.4384650735294117,0.4994025735294118,0.34713541666666664,0.5330882352941176,0.578002450980392,0.48489583333333336,0.5780637254901961,0.5979473039215686,0.12083043969385546,0.1703531319528274,0.2024031405405722,0.2075605960826191,0.16657734132661148,0.1639086429972991,0.1754177572887643,0.19964699807915193,0.16518364507338573,0.18659351853500883,0.19097367045506145,0.17111828149842956,0.15591297514535316,0.2092158871788584,0.20470393229998604,0.1490574681360497,0.56347656,0.45265787458723666,0.4292339144587375,0.56347656,0.56347656,1.0,1.0,1.0,O
0.9101868872549019,0.846078431372549,0.803063725490196,0.9534313725490197,0.6939185049019607,0.5985140931372549,0.6402420343137254,0.8759037990196079,0.6364736519607843,0.6160539215686274,0.6892003676470588,0.7948682598039216,0.8422794117647059,0.7716299019607844,0.7936887254901961,0.9049172794117647,0.14845306363676844,0.1974063490068643,0.22093950109471844,0.10901766820111175,0.1889030772319277,0.11889358164793254,0.07999568395180652,0.15093674812111194,0.23504401534314742,0.08576181427632094,0.08548564818504022,0.21741517151178308,0.2072865498287521,0.1899859135335219,0.17009220082015605,0.1503918644891302,0.088134766,0.3647853175490711,0.5128981980252127,0.088134766,0.088134766,0.640625,0.703125,1.0,O
0.7869791666666667,0.5961090686274509,0.6333486519607843,0.7498927696078431,0.42461703431372555,0.37553615196078427,0.3298100490196078,0.7557598039215687,0.3320925245098039,0.40225183823529415,0.4479473039215687,0.6821231617647059,0.246109068627451,0.338265931372549,0.30364583333333334,0.4423406862745098,0.13174737426294392,0.15947352174053778,0.18550116753363877,0.13880954041871432,0.14772140534722744,0.04052387922356877,0.10687717999709116,0.12610234569877887,0.10017147300311299,0.06346884114178225,0.11870664068457089,0.09870062467183631,0.03067055481967131,0.11124129902359052,0.08959422440401285,0.12269291490735744,0.5847168,0.4051735384529547,0.6150052189498935,0.5847168,0.5847168,1.0,0.90625,1.0,O
0.751531862745098,0.5315104166666667,0.6270526960784314,0.6505821078431373,0.487454044117647,0.41018688725490193,0.5086550245098039,0.5106617647058824,0.6518841911764706,0.28414522058823527,0.38883272058823526,0.5462622549019608,0.8729166666666667,0.7403799019607844,0.7762101715686274,0.8488970588235294,0.2689281692944268,0.3472401490214999,0.2718796176448553,0.36842999634631357,0.3904621653950517,0.13082348831268667,0.23885417317043212,0.3498801552039995,0.24750307794715296,0.13902861450326062,0.16771675011184478,0.32618906757936394,0.2193176574870818,0.3527516373465377,0.33479099097035014,0.30317366764887566,0.4736328,0.5116945873651059,0.45818298945454483,0.4736328,0.4736328,0.84375,0.75,1.0,O
0.4854779411764706,0.5826286764705882,0.5249999999999999,0.27737438725490193,0.4225949754901961,0.5590073529411765,0.569515931372549,0.37158394607843137,0.39307598039215685,0.5034620098039215,0.4728860294117647,0.3744178921568627,0.5378216911764706,0.45269607843137255,0.37964154411764706,0.33033088235294117,0.18813496826960038,0.18326528541691728,0.2139311386942941,0.22328665470132542,0.16473623685257455,0.1313340038703469,0.18950483015631428,0.10519689392562304,0.12189825683324222,0.12061375974660976,0.15077855057938055,0.14837642159886308,0.15386997471590677,0.16590095877902136,0.09755567677727375,0.11036978273310005,0.5905762,0.554135231271544,0.537980570261273,0.5905762,0.5905762,1.0,1.0,1.0,O
0.8070312500000001,0.7915441176470589,0.7534007352941178,0.7699142156862745,0.7946844362745098,0.7165747549019609,0.7379901960784314,0.6322457107843137,0.7065870098039216,0.7006587009803922,0.6884037990196079,0.5114276960784313,0.6707720588235295,0.55390625,0.3417585784313726,0.38020833333333337,0.11185605017249893,0.19924763420829095,0.1260315196223905,0.08846797937889431,0.15217897293458768,0.1659845577895254,0.15375189692912447,0.15383925701945314,0.16215300514188777,0.22177523462806506,0.23525907716818764,0.23399561398131546,0.2727012197471546,0.2894373834672125,0.2031912058838586,0.1733100414762498,0.2199707,0.5984322967830941,0.7151602378300108,0.2199707,0.2199707,0.890625,0.953125,1.0,O
0.16211703431372548,0.15730698529411763,0.1541513480392157,0.15090379901960785,0.3731464460784314,0.5128982843137255,0.6001991421568628,0.4268535539215686,0.489077818627451,0.6446691176470587,0.6147058823529411,0.489047181372549,0.1377910539215686,0.2353094362745098,0.15773590686274508,0.20746017156862745,0.02125359502370224,0.019354544744895837,0.027023791231815152,0.036901626038837926,0.12432175146552653,0.1280839789254666,0.17457009379410926,0.19584101106967103,0.20690661758213177,0.11201407763653609,0.09481651780787903,0.19378112345420678,0.15398521360498194,0.2749955213641446,0.21083764552649206,0.0701077047505316,0.67333984,0.4847715734282917,0.4641214193386072,0.67333984,0.67333984,1.0,1.0,1.0,O
0.6244025735294118,0.651501225490196,0.47351409313725495,0.4986060049019608,0.47504595588235293,0.4805147058823529,0.4694240196078432,0.43463541666666666,0.6416666666666666,0.612530637254902,0.5218903186274509,0.5318474264705882,0.7588541666666667,0.6634803921568627,0.34188112745098037,0.5623468137254901,0.15624655101801868,0.09770945902405484,0.15565722739182786,0.12362314865352177,0.13215949344175182,0.11411669687883516,0.1617118595905916,0.15849786899257298,0.16173127996901288,0.20594452760638346,0.2031020363566708,0.22496345207216026,0.1529266396542898,0.21065873482177033,0.30643545769576924,0.2709540099543104,0.40649414,0.5570476723381095,0.4729917414576626,0.40649414,0.40649414,1.0,0.890625,1.0,O
